"","GC=F.Open","GC=F.High","GC=F.Low","GC=F.Close","GC=F.Volume","GC=F.Adjusted"
"2021-04-28",1768.199951,1774,1764.599976,1773.199951,756,1773.199951
"2021-04-29",1781,1789,1758.599976,1768.099976,196,1768.099976
"2021-04-30",1771.800049,1771.800049,1763.900024,1767.300049,18,1767.300049
"2021-05-03",1788.5,1793,1788.5,1791.400024,18,1791.400024
"2021-05-04",1788.199951,1788.5,1774.800049,1775.800049,182,1775.800049
"2021-05-05",1781.5,1784.099976,1779.199951,1784.099976,57,1784.099976
"2021-05-06",1788.900024,1815.5,1787.599976,1815.5,13,1815.5
"2021-05-07",1842.900024,1842.900024,1831.099976,1831.099976,2,1831.099976
"2021-05-10",1835.599976,1845.599976,1835.400024,1837.5,13,1837.5
"2021-05-11",1837.199951,1838.099976,1831.599976,1835.900024,420,1835.900024
"2021-05-12",1825.199951,1825.199951,1821.699951,1822.599976,3,1822.599976
"2021-05-13",1814.699951,1826.800049,1814.099976,1823.800049,100,1823.800049
"2021-05-14",1824.5,1842.900024,1824.5,1837.900024,41,1837.900024
"2021-05-17",1849.900024,1867.5,1847.199951,1867.5,13,1867.5
"2021-05-18",1870.5,1870.5,1867.800049,1867.800049,3,1867.800049
"2021-05-19",1866.400024,1884.900024,1863.599976,1881.300049,348,1881.300049
"2021-05-20",1865.5,1885,1864.800049,1881.800049,85,1881.800049
"2021-05-21",1872.099976,1876.699951,1872.099976,1876.699951,5,1876.699951
"2021-05-24",1882.099976,1884.599976,1882.099976,1884.599976,39,1884.599976
"2021-05-25",1882.5,1898.099976,1882.5,1898.099976,56,1898.099976
"2021-05-26",1901.300049,1901.300049,1901.300049,1901.300049,170526,1901.300049
"2021-05-27",1896.800049,1903.900024,1888.199951,1895.699951,35794,1895.699951
"2021-05-28",1897.5,1905.400024,1881.900024,1902.5,2415,1902.5
"2021-06-01",1905.099976,1916.199951,1892.800049,1902.900024,640,1902.900024
"2021-06-02",1899.199951,1908.800049,1896,1907.5,1267,1907.5
"2021-06-03",1908.800049,1908.800049,1865,1871.199951,1021,1871.199951
"2021-06-04",1869.300049,1895.5,1854,1889.800049,367,1889.800049
"2021-06-07",1890.5,1899.699951,1883.199951,1896.800049,87,1896.800049
"2021-06-08",1896.5,1902.900024,1890,1892.199951,930,1892.199951
"2021-06-09",1894.900024,1897.699951,1889.199951,1893.199951,148,1893.199951
"2021-06-10",1887.699951,1899.800049,1871.5,1894.199951,186,1894.199951
"2021-06-11",1900.900024,1902.300049,1875.199951,1877.400024,349,1877.400024
"2021-06-14",1866.199951,1866.599976,1846.5,1864,41,1864
"2021-06-15",1866.400024,1867.199951,1854.400024,1854.5,78,1854.5
"2021-06-16",1859.400024,1860.099976,1809.199951,1859.5,117,1859.5
"2021-06-17",1811.800049,1823.300049,1769.599976,1773.800049,1135,1773.800049
"2021-06-18",1775.699951,1792.400024,1767.900024,1767.900024,354,1767.900024
"2021-06-21",1768.800049,1785.199951,1766.800049,1781.800049,38,1781.800049
"2021-06-22",1783.400024,1786.900024,1775.900024,1776.300049,101,1776.300049
"2021-06-23",1780.699951,1793.199951,1780.599976,1782.300049,136,1782.300049
"2021-06-24",1778.900024,1786.400024,1775.599976,1775.599976,78,1775.599976
"2021-06-25",1777.699951,1788,1775.199951,1776.599976,35,1776.599976
"2021-06-28",1779.599976,1779.599976,1779.599976,1779.599976,888,1779.599976
"2021-06-29",1776.800049,1777.099976,1752.099976,1762.800049,419,1762.800049
"2021-06-30",1761.099976,1770.800049,1759.199951,1770.800049,51,1770.800049
"2021-07-01",1775.699951,1781.199951,1768.800049,1775.900024,44,1775.900024
"2021-07-02",1778.699951,1787.900024,1778.300049,1782.599976,23,1782.599976
"2021-07-06",1786.699951,1809.800049,1786.699951,1793.5,332,1793.5
"2021-07-07",1798.699951,1808.400024,1797.199951,1801.5,244,1801.5
"2021-07-08",1797,1818.5,1797,1799.599976,148,1799.599976
"2021-07-09",1803.599976,1810.099976,1798.800049,1810,218,1810
"2021-07-12",1802.599976,1805.5,1799.5,1805.5,147,1805.5
"2021-07-13",1808.099976,1812,1800.599976,1809.400024,78,1809.400024
"2021-07-14",1813.099976,1829,1813.099976,1824.300049,707,1824.300049
"2021-07-15",1831.599976,1833,1823.400024,1828.400024,99,1828.400024
"2021-07-16",1830.099976,1831.400024,1814.5,1814.5,78,1814.5
"2021-07-19",1803.300049,1813.400024,1803.300049,1808.699951,33,1808.699951
"2021-07-20",1812.900024,1824,1810.900024,1810.900024,128,1810.900024
"2021-07-21",1807,1807,1800,1802.900024,135,1802.900024
"2021-07-22",1793.599976,1805,1793.599976,1805,2,1805
"2021-07-23",1800,1801.400024,1800,1801.400024,1,1801.400024
"2021-07-26",1802.5,1802.5,1797.199951,1798.699951,17,1798.699951
"2021-07-27",1803.699951,1803.699951,1799.5,1799.5,1,1799.5
"2021-07-28",1799.5,1799.5,1799.5,1799.5,209783,1799.5
"2021-07-29",1806.599976,1832.599976,1806.099976,1831.199951,30496,1831.199951
"2021-07-30",1828,1830.5,1808.900024,1812.599976,3100,1812.599976
"2021-08-02",1812.400024,1818.699951,1804.800049,1818.099976,1334,1818.099976
"2021-08-03",1812.300049,1813.5,1806,1810.099976,3341,1810.099976
"2021-08-04",1809.300049,1831.300049,1806.300049,1810.5,2860,1810.5
"2021-08-05",1810.800049,1813.699951,1796,1805.099976,588,1805.099976
"2021-08-06",1799.800049,1800.099976,1758.400024,1760,859,1760
"2021-08-09",1753.5,1753.800049,1692.599976,1723.400024,1621,1723.400024
"2021-08-10",1728.599976,1735.199951,1720.099976,1728.800049,1363,1728.800049
"2021-08-11",1727.300049,1752.199951,1727.300049,1750.400024,542,1750.400024
"2021-08-12",1749.699951,1752.400024,1745.5,1749,739,1749
"2021-08-13",1758.300049,1777.300049,1757.400024,1775.199951,436,1775.199951
"2021-08-16",1776.900024,1787.800049,1771.900024,1786.900024,219,1786.900024
"2021-08-17",1787.699951,1794.199951,1780,1785,200,1785
"2021-08-18",1787.800049,1791.5,1779,1781.599976,263,1781.599976
"2021-08-19",1780,1789.300049,1775.5,1780.199951,245,1780.199951
"2021-08-20",1784.099976,1787.5,1778.199951,1781,235,1781
"2021-08-23",1776.800049,1804.800049,1776.800049,1803.199951,32,1803.199951
"2021-08-24",1801,1805.599976,1801,1805.599976,22,1805.599976
"2021-08-25",1792,1792.900024,1784,1788.199951,812,1788.199951
"2021-08-26",1787.400024,1792.199951,1781,1792.199951,61,1792.199951
"2021-08-27",1803.400024,1816.599976,1803.099976,1816.599976,1219,1816.599976
"2021-08-30",1818.199951,1820.300049,1807.800049,1809,684,1809
"2021-08-31",1815.900024,1815.900024,1801.099976,1815,82,1815
"2021-09-01",1813.5,1815.900024,1809.5,1813.099976,114,1813.099976
"2021-09-02",1813.199951,1813.900024,1806.800049,1808.699951,26,1808.699951
"2021-09-03",1820.900024,1833.900024,1818.900024,1830.900024,53,1830.900024
"2021-09-07",1825.699951,1825.699951,1792.699951,1795.900024,48,1795.900024
"2021-09-08",1781.699951,1790.699951,1781.699951,1790.699951,69,1790.699951
"2021-09-09",1798.699951,1798.699951,1787.900024,1797.400024,49,1797.400024
"2021-09-10",1789.599976,1789.599976,1789.599976,1789.599976,0,1789.599976
"2021-09-13",1789.800049,1796,1784,1792,533,1792
"2021-09-14",1791.400024,1806.199951,1783,1804.699951,764,1804.699951
"2021-09-15",1803.699951,1803.699951,1792.400024,1792.400024,59,1792.400024
"2021-09-16",1792.900024,1792.900024,1743.900024,1754.599976,1645,1754.599976
"2021-09-17",1758.800049,1763,1749.400024,1749.400024,581,1749.400024
"2021-09-20",1751.800049,1761.800049,1750.900024,1761.800049,185,1761.800049
"2021-09-21",1762.199951,1776,1759,1776,106,1776
"2021-09-22",1776.699951,1784.300049,1767,1776.699951,17,1776.699951
"2021-09-23",1766.800049,1766.800049,1738.199951,1747.699951,31,1747.699951
"2021-09-24",1749.699951,1749.699951,1745,1749.699951,76,1749.699951
"2021-09-27",1751.699951,1754.400024,1747.5,1750,808,1750
"2021-09-28",1739.599976,1741.699951,1726.800049,1735.800049,15748,1735.800049
"2021-09-29",1732.400024,1744.099976,1721.400024,1721.5,6634,1721.5
"2021-09-30",1725.5,1760.300049,1724.5,1755.300049,997,1755.300049
"2021-10-01",1754.300049,1762.599976,1748.5,1757,2220,1757
"2021-10-04",1764.5,1768.900024,1749.5,1766.199951,417,1766.199951
"2021-10-05",1764.300049,1764.300049,1749,1759.599976,98,1759.599976
"2021-10-06",1759.300049,1762.900024,1744.699951,1760.5,56,1760.5
"2021-10-07",1762.400024,1762.400024,1752.800049,1757.900024,336,1757.900024
"2021-10-08",1757,1780,1754.199951,1756.300049,254,1756.300049
"2021-10-11",1756.599976,1757.800049,1752.199951,1754.599976,128,1754.599976
"2021-10-12",1751.900024,1768,1749.800049,1758.300049,139,1758.300049
"2021-10-13",1760.800049,1794.5,1760.800049,1793.699951,150,1793.699951
"2021-10-14",1792.199951,1799.900024,1792,1796.699951,337,1796.699951
"2021-10-15",1794.5,1795.400024,1766.599976,1767.199951,874,1767.199951
"2021-10-18",1761.599976,1770.099976,1759.5,1764.800049,266,1764.800049
"2021-10-19",1777.599976,1785,1767.5,1769.699951,51,1769.699951
"2021-10-20",1774.599976,1785.599976,1774,1784.099976,127,1784.099976
"2021-10-21",1782,1785.699951,1781,1781.199951,146,1781.199951
"2021-10-22",1787.099976,1806.900024,1784,1795.5,532,1795.5
"2021-10-25",1794.300049,1809,1794,1806,140,1806
"2021-10-26",1808.800049,1808.800049,1788.599976,1792.699951,359,1792.699951
"2021-10-27",1791.5,1798.099976,1791.5,1797.900024,543,1797.900024
"2021-10-28",1795.5,1807.300049,1795.5,1801.599976,452,1801.599976
"2021-10-29",1793.099976,1797,1774.599976,1783,583,1783
"2021-11-01",1787.5,1795.099976,1786.699951,1795.099976,142,1795.099976
"2021-11-02",1790.5,1795.5,1787.699951,1788.699951,213,1788.699951
"2021-11-03",1768,1768,1761.800049,1763.599976,108,1763.599976
"2021-11-04",1776.599976,1798.199951,1776.199951,1793,103,1793
"2021-11-05",1794.900024,1817.099976,1794.900024,1816.400024,239,1816.400024
"2021-11-08",1817,1827.400024,1816.900024,1827.400024,261,1827.400024
"2021-11-09",1826.099976,1832.699951,1820.699951,1830.199951,170,1830.199951
"2021-11-10",1825.800049,1865,1824.900024,1847.599976,795,1847.599976
"2021-11-11",1853.900024,1866.5,1853.900024,1863.199951,292,1863.199951
"2021-11-12",1860.800049,1867.900024,1847.599976,1867.900024,210,1867.900024
"2021-11-15",1864.5,1866.900024,1864.5,1866.099976,87,1866.099976
"2021-11-16",1853.599976,1853.599976,1853.599976,1853.599976,1,1853.599976
"2021-11-17",1862.599976,1869.699951,1862.599976,1869.699951,2,1869.699951
"2021-11-18",1861,1861,1861,1861,9,1861
"2021-11-19",1851.199951,1851.199951,1851.199951,1851.199951,21,1851.199951
"2021-11-22",1841.599976,1841.599976,1805.699951,1806,14,1806
"2021-11-23",1795.5,1795.5,1783.5,1783.5,264,1783.5
"2021-11-24",1793,1793,1781.400024,1784.099976,188,1784.099976
"2021-11-25",1791.099976,1791.400024,1791.099976,1791.400024,188,1791.400024
"2021-11-26",1791.099976,1791.400024,1785.300049,1785.300049,186800,1785.300049
"2021-11-29",1791.699951,1798.900024,1779.099976,1782.300049,26926,1782.300049
"2021-11-30",1783.900024,1808.099976,1768.699951,1773.599976,4903,1773.599976
"2021-12-01",1774.800049,1790.5,1772.300049,1781.599976,1128,1781.599976
"2021-12-02",1780.900024,1780.900024,1760.599976,1760.699951,1557,1760.699951
"2021-12-03",1767.5,1785.099976,1766.5,1782,694,1782
"2021-12-06",1780.199951,1783,1777.199951,1777.5,381,1777.5
"2021-12-07",1779.5,1786.099976,1772.300049,1782.599976,308,1782.599976
"2021-12-08",1789.900024,1789.900024,1779,1783.400024,1383,1783.400024
"2021-12-09",1783.5,1783.5,1771.800049,1774.599976,455,1774.599976
"2021-12-10",1773.800049,1785.400024,1769.099976,1782.900024,545,1782.900024
"2021-12-13",1784.400024,1787.099976,1783.800049,1786.300049,206,1786.300049
"2021-12-14",1787,1787,1769,1770.400024,322,1770.400024
"2021-12-15",1767.400024,1778.699951,1753.900024,1762.599976,283,1762.599976
"2021-12-16",1781,1798.099976,1781,1796.599976,21,1796.599976
"2021-12-17",1804,1812.900024,1803.800049,1803.800049,654,1803.800049
"2021-12-20",1796.800049,1799.800049,1792,1793.699951,226,1793.699951
"2021-12-21",1791.400024,1796.5,1787.900024,1787.900024,575,1787.900024
"2021-12-22",1786,1805.199951,1785.5,1801.599976,567,1801.599976
"2021-12-23",1806,1811.199951,1800.800049,1811.199951,193,1811.199951
"2021-12-27",1810,1812.099976,1807,1808.099976,150,1808.099976
"2021-12-28",1812,1818,1805.5,1810.199951,146,1810.199951
"2021-12-29",1803.199951,1805.099976,1791.400024,1805.099976,623,1805.099976
"2021-12-30",1801.699951,1816,1796,1812.699951,306,1812.699951
"2021-12-31",1825.099976,1827.800049,1821.400024,1827.5,80,1827.5
"2022-01-03",1830.099976,1830.099976,1798.800049,1799.400024,116,1799.400024
"2022-01-04",1800.5,1815.300049,1800,1814,38,1814
"2022-01-05",1813.099976,1824.599976,1813.099976,1824.599976,8,1824.599976
"2022-01-06",1787.099976,1791.300049,1787.099976,1788.699951,30,1788.699951
"2022-01-07",1791.800049,1797,1784.400024,1797,17,1797
"2022-01-10",1794.900024,1798.699951,1790.400024,1798.400024,534,1798.400024
"2022-01-11",1803.900024,1822.5,1803,1818.599976,743,1818.599976
"2022-01-12",1819,1827.199951,1816.900024,1827.199951,1547,1827.199951
"2022-01-13",1819.800049,1823,1815.400024,1821.199951,40,1821.199951
"2022-01-14",1821.5,1822,1816.5,1816.5,816,1816.5
"2022-01-18",1816.800049,1820.099976,1812.300049,1812.300049,900,1812.300049
"2022-01-19",1817.400024,1843.099976,1817.400024,1843.099976,4,1843.099976
"2022-01-20",1840.599976,1843,1838.199951,1842.5,20,1842.5
"2022-01-21",1838,1842.400024,1828.900024,1831.800049,19,1831.800049
"2022-01-24",1837.900024,1842.099976,1837.900024,1841.699951,8,1841.699951
"2022-01-25",1843,1852.699951,1842,1852.699951,11,1852.699951
"2022-01-26",1829.900024,1829.900024,1829.900024,1829.900024,55,1829.900024
"2022-01-27",1793.300049,1793.300049,1793.300049,1793.300049,196036,1793.300049
"2022-01-28",1797.5,1798.400024,1778.800049,1784.900024,28521,1784.900024
"2022-01-31",1788.5,1798.5,1785.099976,1795,1735,1795
"2022-02-01",1797.199951,1806.099976,1797.099976,1800.300049,223,1800.300049
"2022-02-02",1797.800049,1810.099976,1795.099976,1809.199951,1690,1809.199951
"2022-02-03",1805.800049,1808.099976,1787.900024,1803,466,1803
"2022-02-04",1806,1813.699951,1792.5,1806.599976,571,1806.599976
"2022-02-07",1812.199951,1821.300049,1809.099976,1820.599976,601,1820.599976
"2022-02-08",1818.900024,1827.599976,1815,1826.599976,108,1826.599976
"2022-02-09",1825.400024,1835.199951,1825.300049,1835.199951,683,1835.199951
"2022-02-10",1833.300049,1842.099976,1820.800049,1836.199951,365,1836.199951
"2022-02-11",1822,1864.800049,1822,1840.800049,181,1840.800049
"2022-02-14",1861.800049,1870.599976,1854.599976,1868,79,1868
"2022-02-15",1872.599976,1879.699951,1847.400024,1854.800049,86,1854.800049
"2022-02-16",1858.699951,1870.199951,1856.300049,1870.199951,34,1870.199951
"2022-02-17",1876.300049,1900.699951,1876.199951,1900.699951,393,1900.699951
"2022-02-18",1899.400024,1899.400024,1890.699951,1898.599976,51,1898.599976
"2022-02-22",1908.099976,1912,1890.800049,1906.099976,173,1906.099976
"2022-02-23",1896.599976,1910.599976,1895.699951,1909.199951,73,1909.199951
"2022-02-24",1911.900024,1972.5,1911.699951,1925.099976,2706,1925.099976
"2022-02-25",1906.900024,1920,1883.599976,1886.5,586,1886.5
"2022-02-28",1928.300049,1928.400024,1894.199951,1899.400024,390,1899.400024
"2022-03-01",1908.300049,1942.400024,1903.800049,1942.400024,547,1942.400024
"2022-03-02",1945.599976,1948.199951,1919.800049,1920.900024,109,1920.900024
"2022-03-03",1930.5,1940.300049,1924.800049,1934.400024,122,1934.400024
"2022-03-04",1937,1970.900024,1935.599976,1965.099976,47,1965.099976
"2022-03-07",1989,2001.099976,1963,1993.900024,2516,1993.900024
"2022-03-08",1999.400024,2072,1998,2040.099976,1813,2040.099976
"2022-03-09",2053.600098,2063,1980.800049,1985.900024,1022,1985.900024
"2022-03-10",1978.099976,2010.5,1978.099976,1998.099976,670,1998.099976
"2022-03-11",1985,1996,1959.900024,1982.699951,865,1982.699951
"2022-03-14",1976.5,1977.699951,1959.599976,1959.599976,145,1959.599976
"2022-03-15",1939.800049,1939.900024,1910.699951,1928.5,71,1928.5
"2022-03-16",1922.400024,1922.400024,1907.199951,1908,104,1908
"2022-03-17",1933.900024,1947.199951,1933.900024,1942.099976,39,1942.099976
"2022-03-18",1934.5,1939.300049,1928.199951,1928.199951,28,1928.199951
"2022-03-21",1925.400024,1928.599976,1925,1928.599976,5,1928.599976
"2022-03-22",1920.699951,1920.699951,1920.699951,1920.699951,26,1920.699951
"2022-03-23",1936.599976,1936.599976,1936.599976,1936.599976,204,1936.599976
"2022-03-24",1963.599976,1964,1961.599976,1961.599976,8,1961.599976
"2022-03-25",1953.800049,1953.800049,1953.800049,1953.800049,83,1953.800049
"2022-03-28",1932.599976,1939.599976,1932.599976,1939.599976,7,1939.599976
"2022-03-29",1893.5,1912,1893.5,1912,128051,1912
"2022-03-30",1918.400024,1937,1914.5,1933.5,17765,1933.5
"2022-03-31",1933.5,1949.900024,1919.099976,1949.199951,3617,1949.199951
"2022-04-01",1935,1938,1917,1919.099976,1016,1919.099976
"2022-04-04",1921.199951,1936.099976,1915.599976,1929.199951,371,1929.199951
"2022-04-05",1927.099976,1943.5,1918.400024,1922.900024,412,1922.900024
"2022-04-06",1916.699951,1931.800049,1916.699951,1918.400024,138,1918.400024
"2022-04-07",1919.5,1934.800049,1919.5,1933.800049,311,1933.800049
"2022-04-08",1928.800049,1947.699951,1928.800049,1941.599976,153,1941.599976
"2022-04-11",1946.599976,1968.400024,1941.800049,1944.300049,163,1944.300049
"2022-04-12",1952.5,1977.099976,1950.599976,1972.099976,246,1972.099976
"2022-04-13",1969.5,1981,1969.5,1981,204,1981
"2022-04-14",1977.199951,1978.699951,1963,1970.900024,101,1970.900024
"2022-04-18",1973.400024,1997.099976,1972.800049,1982.900024,196,1982.900024
"2022-04-19",1973.800049,1978.300049,1945.699951,1955.699951,130,1955.699951
"2022-04-20",1945.5,1953.599976,1945.5,1952.300049,621,1952.300049
"2022-04-21",1942.5,1944.900024,1942.5,1944.900024,4,1944.900024
"2022-04-22",1949.599976,1950.400024,1930.199951,1931,178,1931
"2022-04-25",1925,1925,1889.300049,1893.199951,748,1893.199951
"2022-04-26",1900.5,1909.099976,1894,1901.400024,302,1901.400024
"2022-04-27",1897.800049,1900.599976,1882.199951,1885.900024,1786,1885.900024
"2022-04-28",1883.800049,1893,1872.900024,1888.699951,513,1888.699951
"2022-04-29",1902.699951,1918.199951,1902.400024,1909.300049,132,1909.300049
"2022-05-02",1896.699951,1896.800049,1853,1861.800049,385,1861.800049
"2022-05-03",1868.800049,1868.800049,1868.800049,1868.800049,466,1868.800049
"2022-05-04",1867,1867,1867,1867,1,1867
"2022-05-05",1897,1904.300049,1874,1874,80,1874
"2022-05-06",1874.699951,1890.300049,1871.5,1881.199951,214,1881.199951
"2022-05-09",1866.599976,1867.5,1854,1857.099976,304,1857.099976
"2022-05-10",1839.900024,1839.900024,1839.900024,1839.900024,1540,1839.900024
"2022-05-11",1841.5,1852.599976,1841,1852.599976,892,1852.599976
"2022-05-12",1849.800049,1851.900024,1822.199951,1823.800049,153,1823.800049
"2022-05-13",1825,1825,1807.400024,1807.400024,335,1807.400024
"2022-05-16",1790.5,1813.5,1787,1813.5,34,1813.5
"2022-05-17",1824.900024,1828.599976,1816.699951,1818.199951,121,1818.199951
"2022-05-18",1815,1819.699951,1805,1815.900024,311,1815.900024
"2022-05-19",1810.900024,1841.199951,1810.699951,1841.199951,138,1841.199951
"2022-05-20",1839.099976,1841.800049,1836.300049,1841.800049,110,1841.800049
"2022-05-23",1846.300049,1863,1845.800049,1847.800049,216,1847.800049
"2022-05-24",1852.5,1867,1852.5,1865.099976,33,1865.099976
"2022-05-25",1846.199951,1846.199951,1846.199951,1846.199951,0,1846.199951
"2022-05-26",1840.400024,1847.400024,1840.400024,1847.400024,123355,1847.400024
"2022-05-27",1848.300049,1860.699951,1845.900024,1851.300049,30091,1851.300049
"2022-05-31",1850.300049,1862.099976,1832.800049,1842.699951,4073,1842.699951
"2022-06-01",1831,1847.900024,1825.300049,1843.300049,1623,1843.300049
